hours_of_sleep,screen_time,caffeine_intake,steps_walked,stress_level,exercise_minutes,alcohol_units,ambient_light,weekday,bedtime_hour,late_bed,active,sleep_good_prob,sleep_quality
4.6560344129428195,8.818227751000009,0,3160,7,34,1,low,weekday,1.1,0,1,0.0002878424144471259,poor
7.143782598934272,3.06551848992272,0,9391,2,44,0,medium,weekday,23.77,1,1,0.6247711837009614,good
6.799834005541699,3.3986870805967557,0,6092,1,9,0,low,weekday,23.9,1,0,0.2856289951470997,poor
7.839175095563082,5.267257252070978,3,10622,10,45,0,low,weekday,20.94,0,1,0.09739223412493347,poor
7.266495785297112,1.5820079040200308,0,4420,1,46,0,medium,weekend,0.06,0,1,0.845817021422285,good
6.060038335326476,0.7027917106454951,2,4695,6,24,0,low,weekday,22.58,1,0,0.05344415764052557,poor
6.601182580416728,4.180811765517804,1,8446,3,39,0,low,weekend,22.33,1,1,0.19931486566223433,poor
6.004967678995639,0.8221021521481162,0,1131,7,49,3,low,weekday,23.61,1,1,0.04431558541315439,poor
8.345008923248248,4.11238864935453,1,2359,8,38,0,low,weekday,23.01,1,1,0.5641268278560123,good
7.026639560839928,0.5967465874066963,1,9292,5,0,0,medium,weekday,20.81,0,1,0.3988738143939009,poor
9.37648835719126,0.7652991831890774,1,2484,5,0,0,medium,weekday,0.43,0,0,0.9008654928637025,good
6.924173982731724,1.4527059060037935,1,542,2,51,1,low,weekend,0.57,0,1,0.278272877974847,poor
6.114491541361922,4.005748317738738,3,11605,8,7,1,low,weekend,22.12,1,1,0.0,poor
5.107857009233966,7.127551680007889,1,1818,10,12,0,low,weekend,23.91,1,0,0.04209723607770455,poor
4.746075404680068,3.3947948386611086,0,6552,1,72,0,low,weekday,0.37,0,1,0.14453925469417161,poor
5.019830071243138,1.5016901580608177,1,6207,10,6,0,medium,weekend,20.2,0,0,0.0,poor
7.333908313764354,4.709922059786039,1,0,9,21,0,low,weekday,22.23,1,0,0.09165861991733315,poor
7.6359062790374175,0.5778225474369053,2,5198,1,25,0,medium,weekday,19.73,0,0,0.3638369482916479,poor
5.023511622459833,1.1101321573633605,1,7345,1,19,0,low,weekend,23.95,1,0,0.06061877201325705,poor
8.118797892595143,2.6572811440325106,1,7062,1,58,0,low,weekend,23.67,1,1,0.7127317554665438,good
6.3961736853957,4.276167404614799,3,8710,7,15,0,low,weekday,22.02,1,1,0.010376070914753233,poor
7.183491264981937,2.117295684649519,0,4837,4,42,0,low,weekend,22.77,1,1,0.6120105140241487,good
9.01527578531928,1.9420855446082226,0,8137,7,26,0,medium,weekend,22.45,1,1,0.9238265011767707,good
8.121049144831915,2.034109305235994,0,3932,5,49,0,low,weekday,19.94,0,1,0.8669175483658924,good
6.664336690117709,5.23551308370644,0,1768,7,0,0,low,weekday,0.95,0,0,0.1918333779743565,poor
5.886009718230891,1.2994639518927633,1,2106,10,0,0,high,weekend,23.38,1,0,0.008374617345727198,poor
4.310230748338369,1.0432967973396197,2,1613,7,25,1,medium,weekend,22.78,1,0,0.039812354509686454,poor
6.101058350946975,2.0087139737262483,1,9028,4,3,0,low,weekday,22.79,1,1,0.13477623836060248,poor
6.736087201465382,5.730943165402999,1,1456,2,61,0,high,weekday,0.06,0,1,0.23439996195031088,poor
5.76602559106102,1.4317603854029817,1,6822,8,22,0,low,weekday,20.62,0,0,0.029306943505565397,poor
6.835928791134619,2.02903505676566,3,5202,2,30,0,medium,weekday,21.69,0,1,0.05746338043820631,poor
7.0960648536984605,0.5677568454753465,0,5692,9,17,0,low,weekday,23.32,1,0,0.39126847171917467,poor
6.718930022739902,2.096786522621477,2,10090,5,8,0,medium,weekday,0.67,0,1,0.12010784956795584,poor
6.187496773970675,2.957787837107311,0,4684,9,26,0,low,weekday,19.38,0,0,0.20569010361683027,poor
7.21081833995841,0.8233327000330569,0,7834,9,50,0,low,weekend,0.49,0,1,0.723358273034941,good
7.552425811961761,5.24212779997897,1,6112,8,17,1,medium,weekend,21.94,0,0,0.1603030231011906,poor
5.637001153196442,2.929764028353309,1,5543,8,15,1,low,weekend,22.57,1,0,0.0,poor
8.763665474682838,1.625430543936888,3,12899,4,45,1,medium,weekend,23.05,1,1,0.1926247743866264,poor
6.876764834644673,2.945935968695848,0,1675,4,0,0,medium,weekend,21.34,0,0,0.4024633764081459,poor
7.023562028681059,3.538694330624505,1,9867,2,54,0,low,weekday,21.14,0,1,0.5127820874757325,good
7.885268029070696,0.41356770449905744,1,7969,4,4,2,low,weekend,23.31,1,0,0.10138253023256338,poor
7.291520164079377,3.0296073552549734,0,4561,4,48,0,medium,weekday,1.84,0,1,0.7316954602857841,good
8.191420792391556,5.595957098295562,1,10887,6,32,0,medium,weekday,21.58,0,1,0.5289893203435606,good
7.35890520650228,1.2835426801576297,1,455,3,0,0,low,weekday,21.57,0,0,0.3132418428969306,poor
6.2344532816994525,1.6543704003521036,1,4434,2,25,0,low,weekday,21.16,0,0,0.177705929004229,poor
7.4518794065076275,1.8861445661313958,1,2374,8,57,0,low,weekday,22.66,1,1,0.3977577306613521,poor
5.570342240849173,4.309427632443945,0,7236,2,17,0,high,weekend,21.53,0,0,0.12751582171366493,poor
7.135699632220654,0.9641768049322625,2,2660,8,19,0,low,weekday,21.56,0,0,0.11615912889826119,poor
6.958462511694424,3.423341121993719,0,7299,7,5,0,low,weekend,23.32,1,0,0.23536704398865405,poor
6.7398539284093255,1.9146889997665948,1,5440,3,54,0,low,weekday,20.83,0,1,0.3859595380691285,poor
6.839328110701336,7.348109367759742,1,4561,6,13,0,medium,weekend,1.43,0,0,0.045213053318214125,poor
4.647688693127951,2.0047127521797856,1,7165,6,69,0,medium,weekday,21.24,0,1,0.0,poor
6.314093865323798,0.20105238206490667,0,5194,10,53,0,medium,weekday,0.7,0,1,0.44352459792717924,poor
7.116056126426393,3.886869456268912,0,2734,5,58,0,medium,weekday,1.96,0,1,0.5775433105644672,good
7.199820489996751,3.2998283045875425,0,14404,8,27,0,low,weekday,0.8,0,1,0.5667138033559279,good
5.715406073842552,2.8387404696749843,2,4538,5,12,0,low,weekday,0.61,0,0,0.0,poor
8.582134801080876,5.493693281422885,3,0,7,36,0,medium,weekday,0.19,0,1,0.18238961348841132,poor
5.917281439731874,0.4842954104616668,1,3473,6,63,0,low,weekday,23.32,1,1,0.1206989522432943,poor
8.21182150065842,1.1251499347206135,0,2198,7,69,0,low,weekday,0.77,0,1,0.8932275905432385,good
7.533992952339606,2.4114813276491867,0,8478,9,0,1,medium,weekend,22.61,1,1,0.3685767154120333,poor
6.192215862695246,2.727530090785078,1,6964,3,92,1,medium,weekday,0.3,0,1,0.145560258744584,poor
9.21913861576189,2.149399690110593,1,7196,10,31,0,high,weekday,0.66,0,1,0.8968668440195882,good
5.5079539603044,0.5768837964724436,1,4889,7,44,0,high,weekend,23.76,1,1,0.051553470354757325,poor
8.148942717012503,1.6677525615011044,0,5161,10,2,0,low,weekday,22.6,1,0,0.629528848173606,good
8.250727897553723,7.0119692200151595,0,4887,3,0,0,medium,weekday,23.73,1,0,0.4664331709116031,poor
6.161724738654194,0.9213392468354417,1,5756,2,0,2,low,weekday,22.45,1,0,0.06524696144565123,poor
8.740581625080411,2.3708574423592372,1,8506,7,67,1,medium,weekday,22.18,1,1,0.7108370803333701,good
6.687441856751309,3.4324645207828652,0,7008,4,7,0,low,weekday,0.18,0,0,0.3428999715536002,poor
7.360867036599822,4.223350415685626,1,7500,1,22,0,low,weekday,23.22,1,0,0.27260894450417017,poor
7.3254022984640255,3.873798001393814,2,7498,6,17,1,high,weekday,0.16,0,0,0.0679756397923782,poor
6.832114073161815,1.5688767896719535,0,8653,6,0,1,low,weekend,23.23,1,1,0.2156005340656677,poor
8.013510341449727,1.1208090777700703,1,6864,6,20,0,medium,weekend,23.76,1,0,0.43533316196643335,poor
7.991860900690266,7.386580787323142,2,7076,2,27,0,low,weekend,1.1,0,0,0.191249439967058,poor
4.814335033452274,4.511549914985462,0,9566,1,56,0,low,weekday,22.76,1,1,0.10178138806796766,poor
8.63042530359769,2.545188383119231,2,4004,3,0,0,low,weekday,22.39,1,0,0.355643232268278,poor
4.921885014955407,6.134969388789697,2,3432,2,10,0,medium,weekday,23.64,1,0,0.07049362564866957,poor
8.290682755427072,0.7070861781960401,1,2442,6,38,1,low,weekday,19.13,0,1,0.5702083536285535,good
8.408381421034479,0.20956764330677605,0,6548,6,26,1,low,weekday,0.06,0,0,0.7816913490006803,good
5.636291962231002,2.7045215532553155,1,438,5,26,0,medium,weekend,21.71,0,0,0.13155839791127522,poor
6.486482140056769,2.8004942040865295,1,7386,10,0,0,low,weekday,1.51,0,0,0.09152234290293859,poor
5.61786916439258,0.6421380092527992,0,5672,10,44,0,low,weekday,0.18,0,1,0.2623497605184213,poor
6.731348712139081,4.40012589906619,3,9403,5,60,0,high,weekday,0.37,0,1,0.06831823463268616,poor
6.614957144767823,0.33415211671882433,0,3984,9,58,0,low,weekend,0.41,0,1,0.5511862002974935,good
7.974575665336674,3.153013317758218,0,5390,5,20,0,low,weekday,22.31,1,0,0.6379246137506598,good
8.63788593264951,3.6841323410979507,0,9366,10,0,0,medium,weekday,22.61,1,1,0.7206990702811524,good
8.744604763487445,2.6805835612453555,2,10149,6,30,0,medium,weekend,20.46,0,1,0.5783040538527691,good
6.2972899667771225,0.5524038400584117,2,3959,4,27,0,medium,weekday,1.24,0,0,0.10872448352125563,poor
6.73847265781934,5.454534478632074,2,6545,10,0,1,high,weekday,21.07,0,0,0.0,poor
4.895702259723812,1.6127118887958747,0,6883,1,4,0,low,weekend,22.98,1,0,0.10443945929792675,poor
5.992662416879764,1.6169888683339255,0,7120,4,0,0,high,weekend,0.84,0,0,0.18756725210858738,poor
8.206064541371822,1.3624737076268179,4,5212,2,31,0,high,weekday,1.3,0,1,0.13987438066625268,poor
9.01947852943529,3.967530956265967,1,9844,10,4,1,medium,weekday,22.62,1,1,0.4352055103589958,poor
5.457063910150097,1.5502380061559775,2,330,3,29,0,low,weekday,20.44,0,0,0.05112046697519024,poor
6.259419676058882,0.8412701966257372,2,4736,7,84,0,medium,weekday,23.35,1,1,0.06573030042602679,poor
6.966992803801341,4.756024559204439,3,7343,7,20,0,low,weekday,23.5,1,0,0.0448866852278188,poor
7.350201448524508,2.327747251274694,0,7371,1,0,0,medium,weekend,23.64,1,0,0.5049362895570322,good
5.987995600097943,4.869695749476595,1,10058,8,0,0,low,weekday,22.54,1,1,0.043091485261931406,poor
7.530076305580112,2.461280565079714,1,9594,7,33,1,medium,weekday,22.79,1,1,0.2897199200724617,poor
6.407700816161355,1.284213922458534,2,5143,1,75,0,low,weekday,21.96,0,1,0.22313536088058916,poor
6.981934661402151,0.39796873838207547,0,9899,8,2,1,low,weekday,23.24,1,1,0.3144499229691524,poor
7.682855310004625,2.713099317805504,1,3857,2,0,0,medium,weekday,0.2,0,0,0.3622600396174064,poor
7.008027837263672,1.8894197684485305,0,8792,8,67,0,low,weekday,23.39,1,1,0.5031152685032864,good
6.454517636841789,4.082812467464767,1,11431,3,87,0,medium,weekend,22.93,1,1,0.3100540293660705,poor
6.8629877450927115,1.490925525715618,1,9644,10,43,1,low,weekday,0.69,0,1,0.17843973021826998,poor
6.889546300993331,3.2220826795814994,0,6317,7,35,0,medium,weekday,23.38,1,1,0.3897990994288614,poor
6.53748621264734,2.3855307410337305,1,5004,6,26,0,low,weekday,23.05,1,0,0.17362437739292602,poor
6.676504921666122,1.1880809974326991,0,1414,5,42,0,low,weekday,23.12,1,1,0.4218231378564552,poor
8.998308963130896,1.5918747774876274,1,6931,10,40,0,low,weekday,21.18,0,1,0.8501822010294231,good
7.7011493099265484,0.6912950618596949,1,2654,2,32,1,medium,weekend,21.36,0,1,0.4943484669112861,poor
6.630649602463549,7.7251455969100356,0,3620,2,1,1,medium,weekend,22.81,1,0,0.03633957954346834,poor
7.871193005638419,3.1722084401956723,0,2427,1,31,0,low,weekday,21.89,0,1,0.8235889076012174,good
6.582725637804987,0.6453620768636075,1,4618,9,22,0,low,weekend,22.93,1,0,0.11693692437397873,poor
8.466405796983302,7.466885284760901,1,5916,8,4,0,low,weekday,0.29,0,0,0.28000075524909585,poor
7.462052740247618,0.9095523227557671,1,6820,8,31,0,high,weekday,0.06,0,1,0.5105869896147328,good
6.865872319994714,1.4695277866248024,1,4198,1,12,2,medium,weekday,23.59,1,0,0.07928219973910033,poor
7.559646157262847,2.0001843714009495,0,9207,5,26,0,low,weekday,0.27,0,1,0.7340368357927409,good
5.036404809914376,2.429811124385651,0,5375,6,36,0,low,weekday,0.55,0,1,0.13736670726583344,poor
5.591540663862744,4.007327974262303,0,3636,2,39,0,low,weekday,0.49,0,1,0.22958435682110934,poor
5.5075937420011805,0.29780926177040556,0,6678,10,13,0,medium,weekday,0.45,0,0,0.11332438420339908,poor
7.178678868454633,2.4590849195288387,1,11890,5,36,0,low,weekday,21.2,0,1,0.5052762276365353,good
9.165643749356365,1.919257500107797,2,7005,6,42,1,medium,weekday,20.16,0,1,0.5755123288560048,good
9.78912518274079,2.749446495436204,1,4911,9,49,0,low,weekday,21.83,0,1,0.8965657029928631,good
7.797563876800947,1.844437310115333,1,1417,10,32,0,low,weekend,22.31,1,1,0.3766463592042698,poor
7.626055593680571,1.6510844898207662,0,5341,1,40,0,low,weekday,0.39,0,1,0.8315832357927065,good
4.748677832309076,2.1852963639182224,0,6704,10,14,1,medium,weekday,22.86,1,0,0.0,poor
6.321657750332473,7.1976792447943785,1,4837,3,89,0,medium,weekday,22.28,1,1,0.1684916052887635,poor
6.015270310114701,1.6774887062150254,2,1003,9,23,0,low,weekend,23.25,1,0,0.0,poor
6.223940502186105,5.289172787571257,0,3448,1,53,0,low,weekday,23.8,1,1,0.26246574129966926,poor
6.789820226769013,2.6637391201148315,1,10363,1,12,0,low,weekend,0.16,0,1,0.31702053822846454,poor
6.409886777878591,2.5719082801646804,0,10302,1,34,1,medium,weekday,22.38,1,1,0.29219567265436974,poor
4.525875237030265,2.768916389456753,2,3340,7,33,0,medium,weekend,21.56,0,1,0.0,poor
7.934887820146917,3.4246012833863637,0,8018,5,38,0,low,weekday,21.83,0,1,0.8098605995483672,good
5.659071217825241,1.7855361961950136,1,2464,6,3,0,low,weekday,23.18,1,0,0.0559414611339466,poor
7.2990585801389365,5.04610662198392,1,10212,8,34,0,medium,weekday,21.42,0,1,0.2972899543077122,poor
9.592603337187466,3.4306247629352074,3,6735,2,12,0,medium,weekday,0.42,0,0,0.5087894702548029,good
5.850769260516971,0.7539973350243903,0,8848,2,45,1,low,weekday,21.44,0,1,0.23828668731655633,poor
3.837140596567088,0.20353797839402812,1,854,3,3,0,medium,weekday,20.66,0,0,0.05020591397615781,poor
6.642494722649862,7.052604782822817,0,8032,3,32,1,medium,weekday,23.23,1,1,0.17693695936596687,poor
8.376199543748214,2.8341767288044357,1,5976,3,24,0,low,weekday,22.59,1,0,0.5931260772802862,good
9.447934317775742,0.6651297952267561,0,8555,4,71,2,low,weekend,23.71,1,1,0.9051976422554332,good
5.463063006934479,1.6755546803257504,0,8744,3,52,0,low,weekend,22.25,1,1,0.3093470687738402,poor
7.620874029045652,4.510067375954126,2,6197,2,59,0,low,weekday,23.6,1,1,0.24614465686068354,poor
6.418361929024933,2.0854956085663328,0,4197,9,5,0,medium,weekday,0.51,0,0,0.2002508543144056,poor
6.86756455711983,2.2354126928399536,0,8339,6,15,0,high,weekday,22.06,1,1,0.44504888216836536,poor
10.305429183771293,3.949143684076186,1,5819,3,24,0,low,weekend,23.77,1,0,0.9614789140327961,good
5.121287089506058,3.0353321444303236,1,3381,9,53,2,medium,weekend,1.69,0,1,0.0022230547428483405,poor
7.317174576868217,3.6099482660815188,1,3239,4,34,1,low,weekend,0.16,0,1,0.1728580613706281,poor
7.584616464706792,3.9201453935245656,1,1568,4,6,0,low,weekday,21.81,0,0,0.23642774948463618,poor
8.357232906174184,1.3158425870178683,0,4469,8,7,0,medium,weekend,23.5,1,0,0.6907923093906572,good
7.12247894183862,1.4252903005006794,2,9308,7,54,0,medium,weekend,21.05,0,1,0.27748927163113035,poor
7.385063174380128,1.1813302976347129,2,6533,7,35,1,low,weekday,21.26,0,1,0.14493545674619968,poor
6.510439290722761,1.4927778771346027,0,4410,10,26,0,high,weekend,1.24,0,0,0.30945925405280494,poor
7.336408676556384,2.1686994975360596,1,8414,7,24,0,low,weekday,23.61,1,1,0.3256020563893921,poor
6.571009655628237,2.292968586931683,0,3502,10,47,1,low,weekday,1.31,0,1,0.21766096947925095,poor
7.776964862320064,6.010719803364287,1,6286,5,0,0,low,weekend,23.64,1,0,0.1536758111864578,poor
6.537987079945458,2.930180038251268,0,5461,7,26,1,low,weekday,22.18,1,0,0.10087629835079726,poor
7.471375492377733,2.2020387382107174,2,8337,4,27,0,low,weekend,23.06,1,1,0.23103866298693998,poor
6.963421482893777,0.9623270366159742,2,1268,8,0,0,low,weekday,23.4,1,0,0.05542750230527527,poor
8.40756281346521,1.8757333286326228,2,3449,9,19,0,low,weekend,2.32,0,0,0.29091696022957847,poor
6.9357578455143925,7.405193804938353,2,1085,3,82,0,medium,weekday,0.05,0,1,0.1256092141175188,poor
4.7837094147413985,7.3285101038653515,2,5221,7,4,2,low,weekend,21.88,0,0,0.0,poor
8.57740187589249,1.8573176485777145,1,9634,10,28,0,low,weekend,22.71,1,1,0.7302905673635471,good
5.867834623921726,0.4593510931937874,0,4483,9,0,0,medium,weekday,23.71,1,0,0.08463226994953366,poor
6.182792076688975,1.6632166411418425,0,4467,1,21,0,medium,weekday,21.37,0,0,0.2866811843700702,poor
6.255423382445635,6.054436945378651,0,8615,2,0,0,low,weekend,22.97,1,1,0.20156186140467391,poor
8.718047616463522,2.1803841443378835,0,9205,7,16,0,low,weekday,22.69,1,1,0.8358908178318781,good
4.33040723252663,3.9519582821010384,3,5734,2,35,0,medium,weekday,23.73,1,1,0.0,poor
10.922185667074991,2.3789001113064927,2,8054,7,0,1,low,weekday,22.85,1,1,0.7887158317790828,good
8.320071011332566,0.6114421413239582,0,2769,1,31,0,medium,weekend,20.9,0,1,0.9120503957728598,good
7.27904864266145,2.4438483993242768,2,10133,3,5,0,low,weekday,22.93,1,1,0.18915680458171324,poor
6.931382499229642,4.321445890543508,1,12446,5,0,1,low,weekend,0.15,0,1,0.15238162960650437,poor
7.356942593572072,1.47516588665148,0,7563,6,49,0,low,weekend,1.17,0,1,0.7545227900588937,good
7.651403035474173,4.2434486087364025,1,0,9,0,1,high,weekday,0.44,0,0,0.09259468174485519,poor
7.806519482437571,2.56148035129836,0,4325,9,14,0,medium,weekday,20.61,0,0,0.6269290867317603,good
7.694505582504311,4.088564072896281,3,7838,3,10,0,high,weekend,21.0,0,0,0.0899888003209145,poor
7.111975851569061,3.0670651237642756,0,4735,8,30,0,low,weekend,21.41,0,1,0.5563311768369572,good
6.753326974615843,1.0223813657079162,1,9816,4,25,0,medium,weekday,1.26,0,1,0.3289607377794257,poor
6.810908395433111,1.8911602632243891,1,7764,7,20,0,low,weekend,23.74,1,0,0.10977756572797381,poor
6.756364649559149,1.842594771448174,4,3880,6,7,0,medium,weekday,2.96,0,0,0.039309209641812504,poor
8.41721262108383,1.4165186556568206,2,6096,8,18,0,low,weekday,0.93,0,0,0.3619918024438309,poor
7.741945902851077,2.893486700677554,2,3318,6,32,0,medium,weekend,23.14,1,1,0.24402316501785404,poor
3.3245142066696496,8.280653503240943,1,5452,4,27,0,medium,weekday,22.32,1,0,0.055702780271359664,poor
7.819875970662201,5.050541752090388,2,4336,2,53,0,low,weekday,23.56,1,1,0.26799912165568285,poor
7.243420243398469,5.510895954954698,0,9524,7,44,0,low,weekend,0.26,0,1,0.5471364998650128,good
6.976614054442628,1.343781952789273,0,12348,4,52,0,low,weekday,0.82,0,1,0.7454149229910605,good
6.514351933638893,5.57224667789578,1,1706,9,58,0,low,weekday,22.57,1,1,0.07001108101317399,poor
8.405140899982516,6.826391175015612,3,230,9,29,0,low,weekday,2.29,0,0,0.07118652215909738,poor
8.184408077653572,1.3058698205934665,3,5264,7,46,0,medium,weekday,22.93,1,1,0.19316058438010875,poor
6.033902915220489,3.3166284148984078,2,1444,5,33,0,low,weekday,0.77,0,1,0.09346835696538847,poor
7.508815358905669,3.3796479799230728,1,6138,3,58,1,medium,weekend,23.51,1,1,0.23112048976430888,poor
5.785429081823392,2.001589676335936,1,8246,3,0,0,low,weekday,22.47,1,1,0.13684075931058926,poor
5.275477294013837,2.726079184700882,0,10482,9,17,0,low,weekend,20.05,0,1,0.12403453625188654,poor
6.216603469262544,3.49833706231042,0,6604,9,35,1,low,weekend,21.14,0,1,0.15294395018804696,poor
8.077991840478449,2.1082828105471005,0,5420,4,39,0,low,weekend,0.77,0,1,0.917063618150761,good
8.191406306720108,4.889079624765504,3,64,1,24,0,medium,weekday,0.13,0,0,0.11395336071639528,poor
7.641356775121617,0.7581250242777622,2,6078,10,0,1,low,weekday,23.89,1,0,0.0,poor
7.9063697335599965,1.8362098532719813,2,6213,5,20,0,medium,weekday,1.33,0,0,0.343035622818456,poor
7.645222858893698,4.007013607255379,2,7916,8,45,2,low,weekend,21.53,0,1,0.12218128818359675,poor
6.198148005971309,7.7183381525807135,0,3874,10,17,1,high,weekday,22.29,1,0,0.04934434370215901,poor
7.539903180842426,5.098815348163275,0,4694,4,27,0,medium,weekday,22.39,1,0,0.48252795799159953,poor
8.000511906534603,2.6847743742893444,0,1565,10,72,1,low,weekday,20.99,0,1,0.6232417314114205,good
